CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG
04-1-082446,38.7546,281.127,38.7545,281.127,3.47514,0.0785346,3.61789,3.31398,0.401184,1.09171,67.5309,0.000338109,0.000427306,0.0248868,0.0252486,3.75606,0.021468,0.0112061,1,38
04-1-082447,38.546,281.161,38.546,281.161,1.11877,0.049027,1.20235,1.03257,0.51232,1.16442,105.242,0.000356864,0.000419954,0.0261709,0.0239352,7.09581,0.0457756,0.0370261,1,13
04-1-082448,38.6795,281.241,38.6826,281.235,5.51827,0.141175,6.23873,5.19669,0.553316,1.20052,135.723,0.000649187,0.00127771,0.0822688,0.0314593,2.1608,0.0181951,0.0174195,0.752807,39
04-1-082449,38.518,281.518,38.518,281.519,1.40501,0.0253235,1.51085,1.26645,0.545313,1.19299,102.442,0.000229506,0.000294445,0.0168989,0.0181887,3.16115,0.0234553,0.0217166,0.835352,13
04-1-082452,38.7069,280.325,38.7072,280.324,2.08695,0.0603398,2.25147,1.97278,0.481907,1.14126,159.684,0.000432829,0.000536345,0.0325879,0.0226709,5.50238,0.0294441,0.0210921,0.774036,19
04-1-082455,39.6387,282.67,39.6387,282.67,1.85324,0.0192977,1.87805,1.82919,0.226619,1.02671,166.157,0.000179197,0.000255671,0.014289,0.0130778,13.7325,0.0437045,0.0107193,0.888352,19
04-1-082456,39.7667,282.557,39.7667,282.557,1.20322,0.0272329,1.26446,1.12818,0.451604,1.1208,109.525,0.000160585,0.000207972,0.0120967,0.012868,3.785,0.0262414,0.0166852,0.837375,14
04-1-082457,39.6604,282.542,39.6603,282.542,1.00107,0.0293175,1.09643,0.911193,0.556189,1.20329,95.3916,0.000301104,0.000332007,0.0218893,0.0187527,5.28959,0.0356046,0.0345015,1,13
04-1-082458,39.5413,282.578,39.5413,282.578,1.61162,0.0443438,1.69139,1.52479,0.432781,1.10926,111.668,0.000253593,0.000326926,0.0192733,0.0187603,5.14368,0.031491,0.018602,1,21
04-1-082459,39.658,282.413,39.658,282.414,1.53896,0.0277271,1.54364,1.52965,0.134343,1.00915,86.3252,0.00025654,0.000359104,0.0182791,0.0198118,69.0753,0.128272,0.0177097,0.865247,18
04-1-082461,39.7336,282.108,39.7335,282.108,1.38701,0.0305542,1.456,1.32283,0.417812,1.10067,129.232,0.000229915,0.000282442,0.0175608,0.0156375,5.79399,0.0333644,0.0185884,1,16
04-1-082464,39.3469,282.44,39.3469,282.44,1.41459,0.0257137,1.44534,1.37752,0.302723,1.04923,87.3062,0.000308572,0.00041411,0.0216925,0.0227604,17.1089,0.0669792,0.0234207,0.842742,15
04-1-082466,38.9991,282.447,38.9991,282.447,1.22015,0.022568,1.24685,1.18506,0.31092,1.05215,81.4293,0.000190337,0.000263682,0.0141588,0.0159365,10.6683,0.0511368,0.0185189,0.868382,15
04-1-082468,38.9519,282.578,38.9519,282.577,1.07753,0.0271195,1.1359,0.989783,0.490635,1.14762,108.691,0.000195934,0.000434128,0.0147657,0.0183538,6.61625,0.0350452,0.0259888,0.702897,11
04-1-082478,39.51,281.801,39.51,281.801,1.26679,0.0137899,1.27674,1.25511,0.183291,1.01723,9.92263,0.000176023,0.000233105,0.0132281,0.0130607,28.906,0.0774239,0.0149375,1,18
04-1-082479,39.5094,281.688,39.5095,281.688,1.07633,0.0336432,1.11208,1.03234,0.371845,1.07724,99.146,0.000296272,0.00038374,0.0219612,0.0224941,12.6357,0.0681486,0.0316783,1,15
04-1-082480,39.3055,281.685,39.3056,281.685,1.17076,0.0283541,1.22818,1.11361,0.421743,1.10288,159.727,0.000233543,0.00033325,0.0190651,0.0170015,7.54708,0.042443,0.0240127,1,16
04-1-082482,38.6147,281.644,38.6146,281.644,1.40747,0.0348737,1.49542,1.31483,0.476387,1.13735,77.0907,0.000202746,0.000241738,0.0149871,0.0143042,3.71098,0.0240032,0.0168234,1,18
04-1-082485,38.8624,282.009,38.8623,282.009,1.12637,0.0327148,1.20651,1.04791,0.49561,1.15135,73.0275,0.000233538,0.000269087,0.0170321,0.0154534,4.9032,0.0310732,0.0235044,1,14
04-1-082488,38.7429,281.709,38.7426,281.71,1.92839,0.0360234,1.97633,1.81868,0.391386,1.08669,55.7142,0.000298886,0.000637854,0.0211419,0.0382961,7.63246,0.0511022,0.0256661,0.72268,17
04-1-082489,38.809,281.965,38.809,281.965,1.08499,0.022353,1.11045,1.05544,0.310847,1.05212,110.116,0.000232772,0.000296106,0.0166987,0.0171596,14.9475,0.0643612,0.0233008,1,12
04-1-082490,38.6423,282.212,38.6422,282.212,1.60246,0.028768,1.6604,1.54248,0.370127,1.07645,90.7768,0.000215359,0.00026619,0.0155885,0.0151736,6.35439,0.0317062,0.0146377,1,17
04-1-082492,38.5449,282.474,38.5451,282.474,1.0121,0.0316768,1.09134,0.932774,0.519109,1.16999,81.7309,0.000304099,0.000347579,0.0232964,0.0207633,5.98708,0.0434018,0.0360839,1,11
04-1-082496,38.6408,282.851,38.6385,282.854,5.79535,0.0770975,5.9394,5.43632,0.402776,1.09254,29.8994,0.0005282,0.000826148,0.026981,0.0533208,3.54029,0.0224829,0.0118094,0.724442,45
04-1-082498,38.6296,283.102,38.6296,283.104,5.02002,0.0564506,5.16831,4.94862,0.288458,1.04439,7.60726,0.000289235,0.000683723,0.0412623,0.0216585,5.34895,0.0289369,0.00950887,0.801619,45
04-1-082500,38.6423,283.238,38.6422,283.238,1.42598,0.0188591,1.47295,1.37583,0.357094,1.07059,97.2099,0.000127563,0.000160982,0.00925813,0.00925885,4.63315,0.0224988,0.0098584,1,18
04-1-082501,38.7455,283.074,38.7556,283.056,4.80892,0.104715,4.84797,3.56712,0.677203,1.35907,56.7847,0.00122099,0.00151386,0.0432197,0.112992,1.99431,0.0263075,0.0447223,0.647322,27
04-1-082505,39.116,283.544,39.1158,283.544,1.05177,0.0440154,1.16353,0.952377,0.574471,1.22171,82.2517,0.000308898,0.000328459,0.0227383,0.0185691,4.66982,0.0321953,0.033726,1,13
04-1-082506,38.832,283.479,38.832,283.479,1.64309,0.0483051,1.73744,1.54865,0.453345,1.12191,93.7521,0.000289405,0.000340599,0.0212268,0.0194692,5.16567,0.0307215,0.0196675,1,21
04-1-082509,38.6449,284.455,38.6449,284.455,1.01211,0.0254521,1.04758,0.973919,0.368353,1.07563,97.9565,0.000248775,0.000308061,0.0180819,0.0174584,11.898,0.0583913,0.0267673,1,14
04-1-082513,39.5746,285.279,39.5746,285.279,1.95941,0.0474881,2.09504,1.81908,0.496078,1.1517,53.9963,0.000136953,0.000182167,0.010497,0.00994303,1.75939,0.0112687,0.00853979,1,27
04-1-082516,39.443,285.138,39.443,285.138,1.3014,0.0265568,1.34352,1.25347,0.359939,1.07184,77.6853,0.00019167,0.00024432,0.0139669,0.0143107,7.29624,0.0373404,0.0165499,1,17
04-1-082517,39.4955,285.23,39.4955,285.23,2.24222,0.0581445,2.38404,2.08527,0.484709,1.14328,88.5456,0.000212308,0.00026576,0.015348,0.0153379,2.47098,0.0154284,0.0111754,1,25
04-1-082524,38.8483,285.371,38.8482,285.371,1.09199,0.0228095,1.15505,1.03423,0.445272,1.11683,102.654,0.00015094,0.000176889,0.0110782,0.00964464,4.32576,0.0240866,0.0149402,1,16
04-1-082526,38.825,285.09,38.825,285.09,4.32883,0.0657414,4.41146,4.24426,0.272703,1.03939,123.374,0.000389978,0.000532014,0.0307786,0.02834,8.50831,0.0327797,0.0100378,1,50
04-1-082529,39.6314,286.324,39.6314,286.324,1.08122,0.0215229,1.08592,1.07351,0.150796,1.01157,101.98,0.000272693,0.000352974,0.0210876,0.0203343,72.9705,0.175804,0.0274412,1,14
04-1-082530,39.6957,286.144,39.6956,286.144,1.06047,0.0266311,1.099,1.0213,0.369339,1.07608,64.5422,0.000281762,0.000344927,0.0211407,0.0194058,12.1122,0.0632214,0.0290956,1,14
04-1-082533,39.4159,286.504,39.4158,286.504,1.12133,0.0280297,1.19677,1.0403,0.49437,1.15041,99.0396,0.000203611,0.000245688,0.0144095,0.0138999,4.55993,0.0274901,0.0206915,1,14
04-1-082535,38.6333,287.073,38.6332,287.072,1.30772,0.0363041,1.39042,1.23225,0.463225,1.12836,110.187,0.000245024,0.000287433,0.0182291,0.0158043,5.28922,0.0310975,0.0206948,1,18
04-1-082538,39.1604,287.36,39.1603,287.36,1.97468,0.0300007,2.02669,1.91959,0.320773,1.05579,84.2387,0.000171563,0.000218082,0.0125667,0.0125349,5.58691,0.0251841,0.00950733,1,21
04-1-082540,39.2729,287.505,39.2729,287.505,1.27742,0.0281971,1.34516,1.21458,0.429801,1.10751,106.948,0.000244946,0.000294861,0.0181802,0.0160748,6.52579,0.0358814,0.02095,1,15
04-1-082554,39.0515,291.673,39.0514,291.673,1.08826,0.0272516,1.18101,1.0014,0.530121,1.17935,89.692,0.00014778,0.000165251,0.0109119,0.00956177,2.6694,0.0180201,0.0156699,1,15
04-1-082559,38.7036,290.982,38.7036,290.982,1.9454,0.0439973,2.01567,1.86333,0.38137,1.08176,57.2264,0.000293373,0.000375136,0.0220153,0.0224587,6.45856,0.036447,0.0175953,1,27
04-1-082563,39.0483,292.491,39.0484,292.491,1.16615,0.0350236,1.28094,1.04454,0.57883,1.22632,107.259,0.00014975,0.000180242,0.0110765,0.0103151,2.13368,0.0150792,0.0160969,1,15
04-1-082565,39.3639,292.745,39.364,292.745,1.08883,0.0353331,1.14591,1.03459,0.429943,1.1076,134.48,0.000373834,0.000448002,0.0271891,0.0238318,11.9838,0.0626977,0.0366275,1,12
04-1-082571,38.4965,292.815,38.4964,292.815,1.18289,0.0515568,1.28159,1.09129,0.524343,1.17439,88.4307,0.00041055,0.000439989,0.0303447,0.0251806,6.81024,0.0457171,0.0388266,1,17
04-1-082574,39.1621,293.628,39.1622,293.628,1.46627,0.0275238,1.52495,1.40577,0.387551,1.08478,148.429,0.0001879,0.000271196,0.0146332,0.0141106,6.11124,0.0304497,0.0150638,1,16
04-1-082575,38.9813,293.785,38.9813,293.785,1.00035,0.0182993,1.04716,0.950029,0.420605,1.10224,129.915,0.00014328,0.00018016,0.0106561,0.0105545,5.01104,0.0294827,0.0166062,1,11
04-1-082581,39.19,295.562,39.19,295.562,1.013,0.0348376,1.05807,0.966017,0.407967,1.09529,125.708,0.000355523,0.000446221,0.0265446,0.0243546,13.6244,0.0726706,0.0389562,1,12
04-1-082582,38.5557,295.375,38.5557,295.375,1.09092,0.0283828,1.14293,1.03645,0.421493,1.10274,96.2222,0.000203696,0.000245394,0.0147716,0.0142515,6.54415,0.0368175,0.0208097,1,14
04-1-082585,39.1573,296.137,39.1573,296.137,1.17833,0.0216937,1.22176,1.12138,0.396943,1.08951,89.7146,0.000269561,0.000376221,0.0193691,0.0214339,9.87952,0.052703,0.0270556,0.84818,13
04-1-082586,39.0793,296.034,39.0792,296.034,1.142,0.0239787,1.18927,1.08836,0.403115,1.09272,85.1449,0.000150117,0.000192887,0.0109858,0.0112631,5.17186,0.0288195,0.0151579,1,15
04-1-082589,39.1213,296.543,39.1213,296.543,1.01248,0.0305475,1.09386,0.917947,0.543854,1.19164,95.7111,0.000196756,0.000240666,0.0139196,0.0139792,3.88016,0.0256976,0.0236488,1,12
04-1-082590,39.2684,297.31,39.2683,297.31,1.09626,0.0181171,1.12401,1.07169,0.301535,1.04882,122.955,0.000156779,0.00020573,0.0130154,0.0113155,9.86633,0.0472443,0.0164356,0.853239,14
04-1-082598,38.8629,296.817,38.8629,296.817,1.0688,0.0259887,1.12308,1.01345,0.43093,1.10817,131.835,0.00019435,0.000255975,0.0151443,0.0141718,6.17487,0.0367085,0.0215277,1,15
04-1-082603,38.5776,298.058,38.5775,298.058,1.13265,0.025673,1.17906,1.08726,0.386844,1.08443,67.7523,0.000192664,0.000252912,0.0148933,0.0132806,7.65025,0.0386253,0.019055,0.849075,14
04-1-082606,39.4825,299.385,39.4825,299.385,1.34101,0.0364013,1.40726,1.2675,0.43447,1.11026,93.6904,0.000159477,0.00020127,0.0116779,0.011725,3.89363,0.0232036,0.0137973,1,17
04-1-082607,39.3406,299.564,39.3405,299.564,1.10281,0.035583,1.2176,0.994476,0.576993,1.22437,109.436,0.000162892,0.000183413,0.0117683,0.0102955,2.4355,0.0163744,0.0173408,1,12
04-1-082608,39.432,299.572,39.4327,299.573,1.05787,0.0521194,1.205,0.950812,0.614319,1.26733,90.3675,0.000164577,0.000138345,0.0133609,0.00837999,1.65086,0.0143552,0.0179505,0.81368,11
04-1-082614,38.6219,298.869,38.6219,298.869,1.07149,0.0195312,1.09374,1.04344,0.299757,1.0482,110.717,0.000214168,0.000280999,0.0157067,0.0170233,14.6123,0.0659922,0.0227822,1,13
04-1-082618,38.7824,299.857,38.7824,299.857,1.10299,0.0256914,1.14098,1.061,0.367812,1.07538,30.1875,0.00023516,0.000303297,0.0175178,0.0171822,10.2966,0.052463,0.0239978,1,15
04-1-082619,38.749,300.348,38.7491,300.348,1.07826,0.0230551,1.11719,1.03594,0.374397,1.07844,100.023,0.00027092,0.000328943,0.0196882,0.0190608,11.3771,0.0585112,0.0274761,1,13
04-1-082620,38.9127,300.657,38.9128,300.657,1.19733,0.0231254,1.25796,1.12356,0.449747,1.11963,91.0534,0.000124631,0.000163746,0.0088775,0.00964777,3.29401,0.0197143,0.0124442,0.835573,14
04-1-082621,39.3007,300.722,39.3007,300.722,1.00917,0.0300434,1.04411,0.971819,0.365619,1.07439,126.849,0.000328817,0.000419317,0.0248481,0.0228722,16.0273,0.0793075,0.0359603,1,14
04-1-082625,38.4997,300.464,38.4997,300.464,1.25808,0.0290363,1.3183,1.20161,0.411339,1.09711,115.49,0.000194362,0.000240067,0.0147151,0.0132927,5.77294,0.0317408,0.0172414,1,14
04-1-082626,39.1586,300.754,39.1587,300.753,1.31681,0.0328326,1.37387,1.23114,0.443831,1.11593,82.1984,0.000354573,0.000433823,0.0181943,0.0220656,8.40955,0.0403194,0.0248684,0.698401,13
04-1-082627,39.1337,300.778,39.1338,300.778,1.27424,0.0389339,1.34892,1.19012,0.470741,1.13344,96.0337,0.000265015,0.000327999,0.0190242,0.0189518,5.8108,0.0351743,0.0241102,1,15
04-1-082628,39.4291,301.24,39.4291,301.24,1.02138,0.025703,1.06145,0.979449,0.3854,1.08372,108.636,0.000284878,0.000341194,0.0204556,0.0193723,11.9806,0.06101,0.0299268,1,12
04-1-082630,38.7885,301.712,38.7885,301.712,1.12799,0.0224623,1.18562,1.07362,0.424267,1.10432,76.6674,0.000146165,0.000172196,0.0109007,0.00966322,4.427,0.0248673,0.0142085,1,14
04-1-082633,39.3614,302.145,39.3614,302.145,1.13471,0.0262381,1.17771,1.09037,0.377918,1.0801,117.266,0.000238848,0.000277497,0.0169765,0.0164249,9.23403,0.0472898,0.0225195,1,13
04-1-082635,38.9103,302.163,38.9115,302.162,1.36315,0.053499,1.57571,1.21826,0.634223,1.29341,101.209,0.000272443,0.000232882,0.0217841,0.0126328,1.81949,0.0162881,0.0223522,0.817604,13
04-1-082637,38.774,302.053,38.774,302.053,1.31385,0.0318361,1.3818,1.24049,0.44054,1.11392,101.695,0.000252822,0.000310416,0.018591,0.0181451,6.01997,0.0363574,0.0221379,1,15
04-1-082639,38.6738,302.412,38.6737,302.412,1.59582,0.0403061,1.66537,1.52015,0.408407,1.09553,79.9784,0.000239838,0.000293167,0.0174034,0.0171675,5.65061,0.0313905,0.0168564,1,19
04-1-082640,38.4759,302.659,38.4758,302.659,1.3489,0.0481556,1.49605,1.20122,0.596075,1.24544,86.5042,0.000280479,0.000315083,0.0205229,0.0183007,3.05763,0.0221732,0.0255328,1,12
04-1-082641,39.4641,302.504,39.4641,302.504,1.43609,0.035471,1.50298,1.36678,0.415975,1.09965,97.3123,0.000234458,0.000287256,0.016963,0.0162357,5.95798,0.0325748,0.0180185,0.88813,17
04-1-082643,38.6314,302.861,38.6314,302.861,6.67765,0.064235,6.77616,6.58391,0.236515,1.0292,13.0912,0.000208697,0.000288324,0.0167034,0.0155401,3.91812,0.0136225,0.0035125,1,93
04-1-082644,38.7027,302.53,38.7027,302.53,1.01228,0.0294049,1.08612,0.943869,0.494759,1.15071,85.0158,0.000185536,0.000208373,0.0139335,0.0121651,4.16751,0.0277578,0.0209255,1,12
04-1-082646,38.8493,303.718,38.8496,303.717,1.38376,0.0640603,1.54485,1.23555,0.600278,1.25033,110.473,0.000253373,0.000332532,0.0204956,0.0148638,3.00357,0.0190843,0.0223923,0.803961,16
04-1-082650,38.6169,306.036,38.617,306.036,1.82976,0.0537119,1.97099,1.67035,0.530854,1.17999,108.039,0.000177218,0.000230855,0.0130791,0.01308,2.07735,0.0138865,0.0121117,0.896052,19
04-1-082654,39.1029,307.327,39.1029,307.327,1.40653,0.0376359,1.45165,1.35868,0.352131,1.06843,1.44434,0.00032884,0.000446161,0.0256016,0.0241058,12.822,0.0622337,0.0267283,0.863706,17
04-1-082655,39.0669,307.31,39.0677,307.31,1.28425,0.0361762,1.40968,1.2035,0.520701,1.17132,108.742,0.000258144,0.000192015,0.0169538,0.0103479,3.48675,0.0206947,0.0173169,0.779052,13
04-1-082656,38.986,307.464,38.9859,307.464,1.37879,0.0560658,1.41108,1.33477,0.324396,1.05717,62.7374,0.000618133,0.000705017,0.0450202,0.0418353,26.1146,0.123361,0.0472813,1,16
04-1-082657,39.3689,307.969,39.3689,307.969,1.13215,0.0249912,1.20601,1.05223,0.488639,1.14615,115.76,0.000187795,0.000227999,0.0141303,0.0135996,3.94496,0.0271766,0.0199944,1,14
04-1-082659,39.3407,308.021,39.3407,308.021,1.16966,0.0162365,1.18082,1.15742,0.198091,1.02022,131.792,0.000197221,0.000236907,0.014549,0.013936,27.9348,0.0835548,0.0175757,1,16
04-1-082665,39.0627,308.749,39.0627,308.749,1.23191,0.027267,1.28778,1.17811,0.40383,1.09309,122.388,0.000183834,0.000231613,0.0141618,0.0129414,5.7024,0.0322135,0.0169906,1,15
04-1-082666,38.9094,309.042,38.9093,309.042,1.48663,0.0325431,1.5564,1.40312,0.432745,1.10924,82.6319,0.000194137,0.000255578,0.0141615,0.0149928,4.47524,0.026358,0.0155676,1,16
04-1-082667,38.849,308.964,38.8489,308.964,1.4953,0.0535038,1.59745,1.40023,0.481331,1.14085,85.4258,0.00038067,0.000416267,0.0283962,0.0243882,6.08587,0.0397251,0.0283919,1,17
04-1-082670,38.9005,309.545,38.9005,309.545,1.0426,0.0260265,1.10833,0.976772,0.472553,1.13468,89.8148,0.000216949,0.000251188,0.0154627,0.014023,5.78026,0.0329029,0.0227149,1,13
04-1-082672,39.2699,309.98,39.2699,309.979,1.86479,0.0577781,2.0027,1.72691,0.506416,1.1597,90.0548,0.000232737,0.000265955,0.0172334,0.0154495,2.78334,0.0182255,0.0143955,1,22
04-1-084185,40.3831,308.78,40.383,308.779,3.02315,0.0457097,3.11433,2.9354,0.334081,1.06096,158.104,0.000225067,0.000312473,0.0182416,0.0167412,4.3632,0.0217397,0.00867361,1,40
04-1-084186,40.0922,308.805,40.0922,308.805,1.3583,0.0316278,1.40922,1.30586,0.375916,1.07915,125.546,0.000301227,0.000362348,0.0227351,0.0210001,9.41326,0.0520332,0.0245821,1,17
04-1-084187,39.724,308.953,39.7239,308.953,1.64806,0.0316627,1.69811,1.60069,0.333841,1.06086,93.9765,0.000246616,0.000293957,0.0181709,0.0163928,8.59154,0.0394225,0.0157131,1,21
04-1-084189,40.2185,307.858,40.2185,307.858,1.38967,0.0366412,1.47379,1.296,0.476146,1.13718,104.176,0.00028671,0.000359816,0.0212951,0.0208638,5.34906,0.0351315,0.0245996,1,16
04-1-084191,40.3289,307.249,40.3289,307.249,3.92558,0.0458661,3.97513,3.87382,0.224334,1.02615,21.5417,0.000230824,0.000328778,0.0179978,0.0174307,8.39275,0.0270222,0.00655019,1,49
04-1-084193,39.8002,306.805,39.8002,306.805,1.71915,0.0264438,1.74578,1.68589,0.259698,1.03553,58.4041,0.000274133,0.000383768,0.0207946,0.0215665,16.4204,0.0627668,0.0181003,1,21
04-1-084194,40.3163,306.711,40.3164,306.711,1.2376,0.0359083,1.30552,1.16777,0.447098,1.11796,74.1462,0.000378511,0.000484576,0.027201,0.0247608,10.4626,0.0531979,0.0332337,0.836316,12
04-1-084197,41.1244,306.148,41.1243,306.148,1.28173,0.018244,1.30693,1.25649,0.275134,1.04014,77.9386,0.000214773,0.000278925,0.01608,0.0150403,14.6755,0.0576675,0.0178548,0.878399,15
04-1-084198,41.1202,306.006,41.1201,306.006,1.63834,0.0361785,1.72104,1.55194,0.432263,1.10896,81.1365,0.000197747,0.000245884,0.0148178,0.0142724,3.7888,0.0236982,0.0139704,1,20
04-1-084199,41.0037,305.998,41.0042,305.998,1.2686,0.0250829,1.33941,1.21651,0.418447,1.10103,80.3993,0.000308684,0.000254082,0.0233067,0.015224,6.06603,0.0422529,0.023599,0.664824,13
04-1-084200,41.2217,305.934,41.2216,305.934,2.0127,0.0286914,2.07356,1.94547,0.346018,1.06584,102.184,0.000134614,0.000182754,0.0100728,0.0102815,3.65019,0.0182615,0.00765085,1,27
04-1-084202,40.5109,306.212,40.5109,306.212,1.05013,0.0235188,1.09175,1.00631,0.387818,1.08491,94.7031,0.000227929,0.00028436,0.0170114,0.0163241,8.85525,0.0492757,0.0244029,1,13
04-1-084205,40.6485,306.494,40.6483,306.495,1.8427,0.0566378,1.94742,1.70221,0.485771,1.14405,73.7514,0.000300113,0.000419635,0.0230043,0.0251464,4.0934,0.0297496,0.0216397,0.860366,22
04-1-084206,40.6372,306.63,40.6371,306.63,1.75382,0.0341374,1.8229,1.68024,0.387804,1.0849,85.5486,0.000171357,0.000218591,0.0124588,0.0123499,4.17596,0.0219886,0.0108888,1,23
04-1-084209,40.085,305.262,40.0849,305.262,1.76032,0.034836,1.82443,1.69279,0.372967,1.07777,74.0236,0.000228622,0.000282752,0.016991,0.0164226,5.74232,0.0310414,0.0144939,1,24
04-1-084212,40.4652,304.313,40.4652,304.313,1.44508,0.0252546,1.46557,1.42112,0.24442,1.03128,117.802,0.000258907,0.000342083,0.0192774,0.0189132,20.5142,0.0719829,0.0192972,1,19
04-1-084213,40.0417,304.261,40.0417,304.261,1.21759,0.0336582,1.2802,1.15362,0.43356,1.10972,86.0682,0.000263843,0.000318973,0.0194083,0.0180344,7.00229,0.0407863,0.0241662,1,16
04-1-084214,39.6285,303.207,39.6286,303.207,1.36027,0.0421136,1.51756,1.20823,0.605082,1.25602,84.2835,0.000261621,0.00029362,0.0188168,0.0164783,2.80962,0.0193094,0.0231514,1,13
04-1-084216,39.5576,303.082,39.5575,303.082,1.11984,0.0312705,1.17178,1.0665,0.414256,1.09871,65.4986,0.000323833,0.000380561,0.0240201,0.0223026,9.99437,0.058558,0.0321738,1,13
04-1-084219,40.433,302.621,40.433,302.621,1.05243,0.050682,1.14664,0.956177,0.551919,1.19919,93.2383,0.000512619,0.000572048,0.0382932,0.0332116,8.33723,0.0607096,0.0577821,1,12
04-1-084220,40.203,302.443,40.2029,302.443,1.10273,0.0475127,1.2356,0.974547,0.614751,1.26788,78.8046,0.000435086,0.000455546,0.0320522,0.0256876,5.15242,0.037423,0.0468887,1,12
04-1-084225,39.9238,302.177,39.9242,302.177,1.39318,0.0348636,1.52355,1.28802,0.534123,1.18286,95.2058,0.000161713,0.000167363,0.0115473,0.00734593,2.19566,0.0126924,0.0112199,0.745141,13
04-1-084226,39.9429,302.155,39.9408,302.158,1.01681,0.0587664,1.32842,0.873986,0.753093,1.51995,129.459,0.000676732,0.000854171,0.0644636,0.0193298,2.79165,0.0306516,0.0810576,0.767506,9
04-1-084227,39.9639,302.108,39.964,302.108,1.38107,0.047825,1.47454,1.28718,0.487827,1.14555,111.6,0.000289471,0.000341252,0.0221018,0.0199584,4.86777,0.0336876,0.0247049,1,16
04-1-084228,39.5903,302.196,39.5903,302.196,1.48682,0.0452644,1.61648,1.37276,0.528028,1.17754,110.989,0.000228023,0.000259543,0.0169945,0.0142803,3.09434,0.0202003,0.0174158,1,15
04-1-084229,39.5361,302.038,39.5361,302.038,2.07498,0.0450727,2.15063,1.99647,0.37179,1.07722,138.061,0.000284191,0.000402577,0.0218453,0.0211473,6.97769,0.0340168,0.0158089,0.876117,22
04-1-084232,39.9737,301.739,39.9737,301.739,1.13943,0.0222303,1.17923,1.10627,0.346267,1.06594,98.9709,0.000249163,0.000277042,0.0186098,0.0154015,11.2157,0.0534885,0.0224323,1,12
04-1-084236,40.4891,301.306,40.4889,301.308,1.87287,0.0406838,1.94459,1.73041,0.456232,1.12377,93.8413,0.000139558,0.000263814,0.0100079,0.0154547,2.55229,0.0178908,0.0115838,0.752506,17
04-1-084239,40.2669,301.156,40.2671,301.156,1.70974,0.0372316,1.75822,1.64158,0.358159,1.07105,118.248,0.00029846,0.00042299,0.0222571,0.025494,8.56615,0.0487651,0.0214594,0.850585,18
04-1-084241,40.2152,301.132,40.2148,301.133,1.24445,0.0382675,1.32523,1.10681,0.549966,1.19734,78.4623,0.000139266,0.000204034,0.00973193,0.0128096,2.18707,0.0173845,0.0164114,0.748004,13
04-1-084242,39.6327,301.425,39.6326,301.425,2.437,0.0381452,2.47769,2.3958,0.254969,1.03418,106.919,0.000268791,0.000345532,0.0199598,0.0186828,11.8278,0.0411149,0.0115951,1,26
